"null";;"I. DOKUMAYA ELVERİŞLİ MADDELERDEN DİĞER HAZIR EŞYA";;
"null";;;;
"null";"63.01";"Battaniyeler ve seyahat battaniyeleri:";;
"null";"6301.10.00.00.00";" - Elektrikli battaniyeler";"Adet";100
"null";"6301.20";" - Yünden veya ince hayvan kılından battaniyeler (elektrikli olanlar";;
"null";;"  hariç) ve seyahat battaniyeleri:";;
"null";"6301.20.10.00.00";" - - Örme veya kroşe";"Adet";100
"null";"6301.20.90.00.00";" - - Diğerleri ";"Adet";100
"null";"6301.30";" - Pamuktan battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri :";" ";
"null";"6301.30.10.00.00";" - - Örme veya kroşe";"Adet";100
"null";"6301.30.90.00.00";" - - Diğerleri";"Adet";100
"null";"6301.40";" - Sentetik liflerden battaniyeler (elektrikli olanlar hariç) ve seyahat";" ";
"null";;"   battaniyeleri:";" ";
"null";"6301.40.10.00.00";" - - Örme veya kroşe";"Adet";100
"null";;" - - Diğerleri:";" ";
"null";"6301.40.90.10.00";" - - - Dokunmamış mensucattan";"Adet";60
"null";"6301.40.90.90.00";" - - - Diğerleri";"Adet";100
"null";"6301.90";" - Diğer battaniyeler ve seyahat battaniyeleri:";" ";
"null";"6301.90.10.00.00";" - - Örme veya kroşe";"Adet";100
"null";;" - - Diğerleri:";" ";
"null";"6301.90.90.10.00";" - - - Dokunmamış mensucattan ";"Adet";60
"null";"6301.90.90.90.00";" - - - Diğerleri";"Adet";100
"null";;;;
"null";"63.02";"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri:";;
"null";"6302.10.00.00.00";" - Yatak çarşafları (örme veya kroşe)";"-";100
"null";;" - Diğer yatak çarşafları (baskılı):";;
"null";"6302.21";" - - Pamuktan ";;
"null";"6302.21.00.00.11";" - - - Batik metodu ile elde baskı yapılmış olanlar";"-";100
"null";"6302.21.00.00.19";" - - - Diğerleri";"-";100
"null";"6302.22";" - - Sentetik veya suni liflerden:";" ";
"null";"6302.22.10.00.00";" - - - Dokunmamış mensucattan ";"-";60
"null";"6302.22.90.00.00";" - - - Diğerleri";"-";100
"null";"6302.29";" - - Dokumaya elverişli diğer maddelerden:";" ";
"null";"6302.29.10.00.00";" - - - Keten veya ramiden ";"-";100
"null";"6302.29.90.00.00";" - - - Dokumaya elverişli diğer maddelerden";"-";100
"null";;" - Diğer yatak çarşafları:";;
"null";"6302.31.00.00.00";" - - Pamuktan ";"-";100
"null";"6302.32";" - - Sentetik veya suni liflerden:";" ";
"null";"6302.32.10.00.00";" - - - Dokunmamış mensucattan ";"-";60
"null";"6302.32.90.00.00";" - - - Diğerleri ";"-";100
"null";"6302.39";" - - Dokumaya elverişli diğer maddelerden:";" ";
"null";"6302.39.20.00.00";" - - - Keten veya ramiden ";"-";100
"null";"6302.39.90.00.00";" - - - Dokumaya elverişli diğer maddelerden";"-";100
"null";"6302.40.00.00.00";" - Masa örtüleri (örme veya kroşe) ";"-";100
"null";;" - Diğer masa örtüleri:";;
"null";"6302.51.00.00.00";" - - Pamuktan";"-";100
"null";"6302.53";" - - Sentetik veya suni liflerden:";" ";
"null";"6302.53.10.00.00";" - - - Dokunmamış mensucattan";"-";100
"null";"6302.53.90.00.00";" - - - Diğerleri";"-";100
"null";"6302.59";" - - Dokumaya elverişli diğer maddelerden";;
"null";"6302.59.10.00.00";" - - - Ketenden";"-";100
"null";;" - - - Diğerleri";;
"null";"6302.59.90.00.11";" - - - - Ramiden";"-";100
"null";"6302.59.90.00.12";" - - - - Yünden veya ince hayvan kıllarından";"-";100
"null";"6302.59.90.00.19";" - - - - Diğerleri";"-";100
"null";"6302.60";" - Pamuktan tuvalet ve mutfak bezleri (havlu veya benzer mensucattan)";" ";
"null";"6302.60.00.00.11";" - - Örme";"-";100
"null";"6302.60.00.00.19";" - - Diğerleri";"-";100
"null";;" - Diğerleri:";" ";
"null";"6302.91.00.00.00";" - - Pamuktan";"-";100
"null";"6302.93";" - - Sentetik veya suni liflerden:";" ";
"null";"6302.93.10.00.00";" - - - Dokunmamış mensucattan";"-";60
"null";"6302.93.90.00.00";" - - - Diğerleri";"-";100
"null";"6302.99";" - - Dokumaya elverişli diğer maddelerden:";" ";
"null";"6302.99.10.00.00";" - - - Ketenden";"-";100
"null";;" - - - Diğerleri";;
"null";"6302.99.90.00.11";" - - - - Ramiden";"-";100
"null";"6302.99.90.00.12";" - - - - Yünden veya ince hayvan kıllarından";"-";100
"null";"6302.99.90.00.19";" - - - - Diğerleri";"-";100
"null";;;;
"null";"63.03";"Perdeler ve iç storlar; perde ve yatak farbelaları:";;
"null";;" - Örme veya kroşe:";;
"null";"6303.12.00.00.00";" - - Sentetik liflerden";"m2";100
"null";"6303.19.00.00.00";" - - Dokumaya elverişli diğer maddelerden";"m2";100
"null";;" - Diğerleri:";" ";
"null";"6303.91";" - - Pamuktan :";" ";
"null";"6303.91.00.00.11";" - - - Tül perdeler";"m2";100
"null";"6303.91.00.00.20";" - - - Perdeler ";"m2";100
"null";"6303.91.00.00.30";" - - - Diğerleri ";"m2";100
"null";"6303.92";" - -  Sentetik liflerden:";" ";
"null";"6303.92.10.00.00";" - - - Dokunmamış mensucattan";"m2";100
"null";" ";" - - - Diğerleri";" ";
"null";"6303.92.90.00.11";" - - - - Tül perdeler";"m2";100
"null";"6303.92.90.00.12";" - - - - Perdeler";"m2";100
"null";"6303.92.90.00.19";" - - - - Diğerleri";"m2";100
"null";"6303.99";" - - Dokumaya elverişli diğer maddelerden:";" ";
"null";"6303.99.10.00.00";" - - - Dokunmamış mensucattan";"m2";100
"null";" ";" - - - Diğerleri";" ";
"null";"6303.99.90.00.11";" - - - - Keten veya ramiden olanlar ";"m2";100
"null";;" - - - - Diğerleri:";" ";
