"null";"21.01";"Kahve, çay veya Paraguay çayı hülasası, esans ve konsantreleri ";;
"null";;"ve esası bu ürünler veya kahve, çay, Paraguay çayı olan ";;
"null";;"müstahzarlar;kavrulmuş hindiba ve kavrulmuş kahve yerine";;
"null";;"kullanılan diğer maddeler ve bunların hülasa, esans ve ";;
"null";;"konsantreleri:";;
"null";;" - Kahve hülasası, esans ve konsantreleri ve esası bu hülasa,";;
"null";;"   esans ve konsantreler veya kahve olan müstahzarlar:";;
"null";"2101.11";" - - Hülasa, esans ve konsantreler:";;
"null";"2101.11.00.10.00";" - - - Toz halinde";"-";75
"null";"2101.11.00.90.00";" - - - Diğerleri ";"-";100
"null";"2101.12";" - - Esası hülasa, esans ve konsantre veya kahve olan müstah-";;
"null";;"     zarlar :";;
"null";;" - - - Esası kahve hülasası, esansı ve konsantresi olan müstahzarlar :";;
"null";"2101.12.92.10.00";" - - - - Katı süt yağı, süt proteinleri, sakkaroz, izoglikoz, nişasta veya";;
"null";;"          glikoz içermeyen veya % 1,5'dan az katı süt yağı, % 2,5'dan az süt ";;
"null";;"          proteinleri, % 5'dan az sakkaroz veya izoglikoz, % 5'dan az nişasta ";;
"null";;"          veya glikoz içerenler";"-";75
"null";"2101.12.92.90.00";" - - - - Diğerleri ";"-";100
"null";;" - - - Diğerleri :";;
"null";"2101.12.98.10.00";" - - - - Katı süt yağı, süt proteinleri, sakkaroz, izoglikoz, nişasta veya";;
"null";;"          glikoz içermeyen veya % 1,5'dan az katı süt yağı, % 2,5'dan az süt ";;
"null";;"          proteinleri, % 5'dan az sakkaroz veya izoglikoz, %5'dan az nişasta ";;
"null";;"          veya glikoz içerenler";"-";75
"null";"2101.12.98.90.00";" - - - - Diğerleri ";"-";100
"null";"2101.20";" - Çay ve Paraguay çayı hülasası, esans ve konsantreleri ve ";;
"null";;"    esası bu hülasa, esans veya konsantreler veya çay veya ";;
"null";;"    Paraguay  çayı olan müstahzarlar :";;
"null";;" - - Hülasa, esans ve konsantreler";;"  "
"null";"2101.20.20.00.11";" - - - Çay hülasası";"-";100
"null";"2101.20.20.00.19";" - - - Diğerleri";"-";100
"null";;" - - Müstahzarlar:";;
"null";"2101.20.92.00.00";" - - - Esası çay ve maté  hülasası, esansı ve konsantresi olanlar";"-";100
"null";"2101.20.98.00.00";" - - - Diğerleri";"-";100
