"null";"43.01";"Ham kürkler (baş, kuyruk, pençe ve kürkçülüğe elverişli";;
"null";;" diğer parçalar dahil) (41.01, 41.02 ve 41.03 pozisyonlarındaki ham post";;
"null";;"ve deriler hariç) :";;
"null";"4301.10.00.00.00";" - Mink (vizon) (bütün halinde) (baş, kuyruk veya pençeleri ile";;
"null";;"   birlikte olsun olmasın)";"Adet";75
"null";"4301.30";" - Astragan, Breitschwanz, Karakul, Persaniye denilen kuzular ve";;
"null";;"   benzeri kuzular ile Hint, Çin, Moğol ve Tibet kuzuları (bütün";;
"null";;"   halinde) (baş, kuyruk veya pençeleri ile birlikte olsun ";;
"null";;"   olmasın)";;
"null";"4301.30.00.00.11";" - - Astragan, Karakul";"Adet";75
"null";"4301.30.00.00.19";" - - Diğerleri";"Adet";75
"null";"4301.60.00.00.00";" - Tilki (bütün halinde) (baş,kuyruk veya pençeleri ile birlikte";;
"null";;"    olsun olmasın)";"Adet";75
"null";"4301.80.00.00.00";" - Diğer kürkler (bütün halinde) (baş,kuyruk veya pençeleri ";;
"null";;"   ile birlikte olsun olmasın)";"-";75
"null";"4301.90.00.00.00";" - Başlar,kuyruklar,pençeler ve kürkçülüğe elverişli diğer";;
"null";;"   parçalar";"-";75
"null";;;;
"null";"43.02";"Dabaklanmış veya aprelenmiş kürkler (baş, kuyruk, pençeler  ";;
"null";;"ve diğer parçalar dahil) (birleştirilmemiş veya birleştirilmiş) (diğer ";;
"null";;"maddeler ilave edilmemiş) (43.03 pozisyonundakiler hariç):";;
"null";;" - Bütün halindeki deriler (baş, kuyruk veya pençeleri ile birlik-";;
"null";;"   te olsun olmasın) (birleştirilmemiş):";;
"null";"4302.11.00.00.00";" - - Mink (vizon)";"Adet";150
"null";"4302.19";" - - Diğerleri:";;
"null";"4302.19.15.00.00";" - - - Kunduz, Misk sıçanı, Tilki";"Adet";150
"null";"4302.19.35.00.00";" - - - Tavşan veya yabani tavşan";"Adet";150
"null";;" - - - Fok veya ayı balığı:";;
"null";"4302.19.41.00.00";" - - - - Beyaz mantolu veya mavi sırtlı denilen kapişonlu fok yavruları";"Adet";150
"null";"4302.19.49.00.00";" - - - - Diğerleri";"Adet";150
"null";;" - - - Koyun veya kuzular:";;
"null";"4302.19.75.00.00";" - - - - Kuzular:Astragan, Broadtail (kısa kuyruk), Karakul,Pers ve benzeri";;
"null";;"       kuzular, Hint,Çin,Mongol veya Tibet kuzuları";"Adet";150
"null";"4302.19.80.00.00";" - - - -  Diğerleri";"Adet";150
"null";;"- - - Diğerleri";;
"null";"4302.19.99.00.11";" - - - - Sincap";"-";150
"null";"4302.19.99.00.19";" - - - - Diğerleri";"-";150
"null";"4302.20.00.00.00";" - Başlar, kuyruklar, pençeler ve diğer parçalar ve kırpıntılar";;
"null";;"   (birleştirilmemiş)";"-";150
"null";"4302.30";" - Bütün halindeki deriler ve parçaları ve bunların kırpıntıları";;
"null";;"   (birleştirilmiş):";;
"null";"4302.30.10.00.00";" - - Uzatılmış olanlar (allongees)";"-";200
"null";;" - - Diğerleri:";;
"null";"4302.30.25.00.00";" - - - Tavşan veya yabani tavşan";"Adet";150
"null";;" - - - Fok veya ayı balığı:";;
"null";"4302.30.51.00.00";" - - - - Beyaz mantolu veya mavi sırtlı denilen kapişonlu fok yavruları";"Adet";150
"null";"4302.30.55.00.00";" - - - - Diğerleri";"Adet";150
"null";;" - - - Diğerleri:";;
"null";"4302.30.99.00.11";" - - - - Sincap";"-";150
"null";"4302.30.99.00.12";" - - - - Kunduz";"-";150
"null";"4302.30.99.00.13";" - - - - Dağ sıçanı";"-";150
"null";"4302.30.99.00.19";" - - - - Diğerleri";"-";150
"null";;;;
"null";"43.03";"Kürkten giyim eşyası ve aksesuarı ve kürkten diğer eşya:";;
"null";"4303.10";" - Giyim eşyası ve aksesuarı:";;
"null";"4303.10.10.00.00";" - - Beyaz mantolu veya mavi sırtlı denilen kapişonlu fok yavruları";"-";200
"null";;" - - Diğerleri";;
"null";"4303.10.90.00.15";" - - - Giyim eşyası aksesuarı olarak kullanılan kürk mamulleri";"-";200
"null";"4303.10.90.00.16";" - - -  Kuzu kürkünden giyim eşyası";"-";200
"null";"4303.10.90.00.17";" - - -  Diğer kürklerden giyim eşyası";"-";200
"null";"4303.10.90.00.18";" - - - Diğerleri";"-";200
"null";"4303.90";" - Diğerleri";;
"null";"4303.90.00.00.11";" - - Teknik işlerde kullanılan kürk mamulleri";"-";200
"null";"4303.90.00.00.19";" - - Diğerleri";"-";200
"null";;;;
"null";"4304.00";"Taklit kürk ve bundan mamul eşya";;
"null";"4304.00.00.00.11";"- Taklit kürk ";"-";200
"null";"4304.00.00.00.12";"- Taklit kürkten mamul eşya ";"-";200
