"null";"1101.00";"Buğday unu veya mahlut unu :";;
"null";;" - Buğday unu :";;
"null";"1101.00.11.00.00";" - - Makarnalık buğday (Durum buğdayı) unu";"-";114
"null";"1101.00.15.00.00";" - - Adi ve kaplıca (kızıl) buğday unu";"-";114
"null";"1101.00.90.00.00";" - Mahlut unu";"-";114
"null";;;;
"null";"11.02";"Hububat unları (buğday unu veya mahlut unu hariç):";;
"null";"1102.20";" - Mısır unu:";;
"null";"1102.20.10.00.00";" - - Yağ oranı ağırlık itibariyle % 1,5'i geçmeyenler";"-";45
"null";"1102.20.90.00.00";" - - Diğerleri";"-";45
"null";"1102.90";" - Diğerleri :";;
"null";"1102.90.10.00.00";" - - Arpa unu";"-";45
"null";"1102.90.30.00.00";" - - Yulaf unu";"-";45
"null";"1102.90.50.00.00";" - - Pirinç unu";"-";45
"null";"1102.90.70.00.00";" - - Çavdar unu";"-";45
"null";"1102.90.90.00.00";" - - Diğerleri";"-";45
"null";;;;
"null";"11.03";"Hububatın kabaca öğütülmesinden elde edilen küçük parçalar,";;
"null";;"hububat kaba unları ve pelletleri:";;
"null";;"- Hububatın kabaca öğütülmesinden elde edilen küçük parçalar ve";;
"null";;"hububat kaba unları:";;
"null";"1103.11";" - - Buğdaydan:";;
"null";"1103.11.10.00.00";" - - - Makarnalık buğdaydan (durum buğday)";"-";60
"null";"1103.11.90.00.00";" - - - Adi ve kaplıca (kızıl) buğdaydan";"-";60
"null";"1103.13";" - - Mısırdan:";;" "
"null";"1103.13.10.00.00";" - - - Yağ oranı ağırlık itibariyle % 1,5'i geçmeyenler";"-";60
"null";"1103.13.90.00.00";" - - - Diğerleri";"-";60
"null";"1103.19";" - - Diğer hububattan:";;
"null";"1103.19.20.00.00";" - - - Çavdar veya arpadan";"-";60
"null";"1103.19.40.00.00";" - - -  Yulaftan";"-";60
"null";"1103.19.50.00.00";" - - -  Pirinçten";"-";60
"null";;" - - - Diğerleri";;" "
"null";"1103.19.90.00.13";" - - - - Mahluttan";"-";60
"null";"1103.19.90.00.19";" - - - - Diğerleri";"-";60
"null";"1103.20";" - Pelletler:";;
"null";"1103.20.25.00.00";" - - Çavdar veya arpadan";"-";60
"null";"1103.20.30.00.00";" - - Yulaftan";"-";60
"null";"1103.20.40.00.00";" - - Mısırdan";"-";60
"null";"1103.20.50.00.00";" - - Pirinçten";"-";60
"null";"1103.20.60.00.00";" - - Buğdaydan";"-";60
"null";"1103.20.90.00.00";" - - Diğerleri";"-";60
"null";;;;
"null";"11.04";"Diğer şekilde işlenmiş hububat taneleri (örneğin; kabuğu";;
"null";;"çıkarılmış, yassılaştırılmış, flokon halinde, yuvarlatılmış,";;
"null";;"dilimlenmiş, iri parçalar halinde ufalanmış) ( 10.06";;
"null";;"pozisyonunda yer alan pirinç hariç); hububat embriyonları";;
