"null";"32.01";"Debagatte kullanılan bitkisel menşeli hülasalar; tanenler ve";;
"null";;"bunların tuzları, eterleri, esterleri ve diğer türevleri:";;
"null";"3201.10.00.00.00";" - Kebrako hülasası";"-";75
"null";"3201.20";" - Mimoza hülasası:";;
"null";"3201.20.00.10.00";" - - Kuru hülasa ";"-";75
"null";"3201.20.00.90.00";" - - Diğerleri";"-";75
"null";"3201.90";" - Diğerleri:";;
"null";" ";" - - Sumak, boya meşesi palamudu (valonia), meşe ağacı ve at kestane-";;
"null";;"      si ağacı hülasası ";;
"null";"3201.90.20.00.11";" - - - Sumak hülasası";"-";75
"null";"3201.90.20.00.12";" - - - Boya meşesi palamudu hülasası";"-";75
"null";"3201.90.20.00.19";" - - - Diğerleri";"-";75
"null";;" - - Diğerleri :";;
"null";"3201.90.90.10.00";" - - - Diğer bitkisel menşeli hülasalar";"-";75
"null";"3201.90.90.20.00";" - - - Tanenler (tannik asitler) ( sulu mazı taneni dahil)";"-";25
"null";"3201.90.90.90.00";" - - - Diğerleri";"-";25
"null";;;;
"null";"32.02";"Debagatte kullanılan sentetik organik maddeler ve debagatte";;
"null";;"kullanılan inorganik maddeler; debagatte kullanılan";;
"null";;"müstahzarlar (tabii debagat maddeleri içersin içermesin); ön";;
"null";;"debagatte kullanılan enzimli müstahzarlar:";;
"null";"3202.10.00.00.00";" - Debagatte kullanılan sentetik organik maddeler";"-";40
"null";"3202.90";" - Diğerleri";;
"null";"3202.90.00.00.11";" - - Bazik krom sülfat";"-";40
"null";"3202.90.00.00.12";" - - Debagatte kullanılan diğer anorganik maddeler";"-";40
"null";"3202.90.00.00.13";" - - Debagatte kullanılan müstahzarlar (tabii debagat maddeleri içersin ";;
"null";;"      içermesin)";"-";40
"null";"3202.90.00.00.14";" - - Ön debagatte kullanılan enzimli müstahzarlar";"-";40
"null";;;;
"null";"3203.00";"Hayvansal veya bitkisel menşeli boyayıcı maddeler (hayvansal karalar";;
"null";;"dışındaki boyayıcı hülasalar dahil), (kimyasal olarak";;
"null";;"belirli bir yapıda olsun olmasın); bu fasılın 3 numaralı";;
"null";;"notunda belirtilen müstahzarlardan esası bitkisel veya";;
"null";;"hayvansal menşeli boyayıcı maddeler olan müstahzarlar:";;
"null";;" - Bitkisel menşeli boyayıcı maddeler ve esası bitkisel menşeli";;
"null";;"    boyayıcı madde olan müstahzarlar:";;
"null";"3203.00.10.10.00";" - - Tabii indigo (tabii çivit)";"-";25
"null";"3203.00.10.90.00";" - - Diğerleri";"-";40
"null";"3203.00.90.00.00";" - Hayvansal menşeli boyayıcı maddeler ve esası hayvansal";;
"null";;"   menşeli boyayıcı madde olan müstahzarlar";"-";40
"null";;;;
"null";"32.04";"Sentetik organik boyayıcı maddeler (kimyasal olarak belirli";;
"null";;"bir yapıda olsun olmasın); bu fasılın 3 numaralı notunda";;
"null";;"belirtilen müstahzarlardan esası sentetik organik boyayıcı";;
"null";;"maddeler olan müstahzarlar; fluoresanlı aydınlatma maddeleri";;
"null";;"veya lüminofor olarak kullanılan sentetik organik ürünler";;
"null";;"(kimyasal olarak belirli bir yapıda olsun olmasın):";;
"null";;" - Sentetik organik boyayıcı maddeler ve bu fasılın 3 numaralı";;
"null";;"   notunda belirtilen müstahzarlardan esası sentetik organik";;
"null";;"   boyayıcı maddeler olan müstahzarlar:";;
"null";"3204.11.00.00.00";" - - Dağılan boyalar ve esası bu boyalar olan müstahzarlar";"-";20
"null";"3204.12";" - - Asit boyalar (premetalize olsun olmasın) ve esası bu boyalar olan";;
"null";;"     müstahzarlar; mordan boyalar ve esası bu boyalar olan müstahzarlar";;
"null";"3204.12.00.00.11";" - - - Asit boyalar";"-";20
"null";"3204.12.00.00.12";" - - - Mordan boyalar";"-";20
"null";"3204.12.00.00.19";" - - - Diğerleri";"-";20
"null";"3204.13.00.00.00";" - - Bazik boyalar ve esası bu boyalar olan müstahzarlar";"-";20
"null";"3204.14.00.00.00";" - - Direkt boyalar ve esası bu boyalar olan müstahzarlar";"-";20
"null";"3204.15.00.00.00";" - - Vat boyalar (bu durumda pigment olarak kullanılanlar dahil)";;
"null";;"      ve esası bu boyalar olan müstahzarlar";"-";20
"null";"3204.16.00.00.00";" - - Reaktif boyalar ve esası bu boyalar olan müstahzarlar";"-";20
"null";"3204.17";" - - Pigmentler ve esası pigment olan müstahzarlar";;
"null";"3204.17.00.00.11";" - - - Pigmentler";"-";20
"null";"3204.17.00.00.12";" - - - Esası pigment olan müstahzarlar";"-";20
"null";"3204.18.00.00.00";" - - Karotenoid renklendirici maddeler ve bunlara dayalı müstahzarlar ";"-";20
"null";"3204.19";" - - Diğerleri (3204.11 ila 3204.19 aIt pozisyonlarında yer alan";;
"null";;"     boyayıcı maddelerin iki veya daha fazlasından meydana gelen";;
"null";;"     karışımlar dahil)";;
"null";"3204.19.00.00.11";" - - - Kükürtlü boyalar";"-";20
"null";"3204.19.00.00.12";" - - - Solvent boyalar";"-";20
"null";"3204.19.00.00.19";" - - - Diğerleri";"-";20
"null";"3204.20.00.00.00";" - Fluoresanlı aydınlatma maddeleri olarak kullanılan sentetik";;
"null";;"   organik ürünler";"-";20
"null";"3204.90.00.00.00";" - Diğerleri";"-";20
"null";;;;
"null";"3205.00";"Boyayıcı laklar; bu fasılın 3 numaralı notunda belirtilen";;
"null";;"müstahzarlardan esası boyayıcı laklar olan müstahzarlar:";;
"null";"3205.00.00.10.00";" - Sentetik laklar";"-";20
"null";"3205.00.00.90.00";" - Diğerleri";"-";30
"null";;;;
"null";"32.06";"Diğer boyayıcı maddeler; bu fasılın 3 numaralı notunda belirtilen";;
"null";;"müstahzarlar (32.03, 32.04 veya 32.05 pozisyonundakiler hariç);";;
"null";;"lüminofor olarak kullanılan inorganik ürünler (kimyasal olarak";;
"null";;"belirli bir yapıda olsun olmasın) :";;
"null";;" - Esası titandioksit olan pigmentler ve müstahzarlar:";;
"null";"3206.11.00.00.00";" - - Kuru madde üzerinden hesaplandığında ağırlık itibariyle % 80 ";;
"null";;"      veya daha fazla titandioksit içerenler";"-";50
"null";"3206.19.00.00.00";" - - Diğerleri";"-";50
"null";"3206.20";" - Esası krom bileşikleri olan pigmentler ve müstahzarlar";;
"null";"3206.20.00.00.11";" - - Baryum kromat esaslı pigmentler";"-";50
"null";"3206.20.00.00.12";" - - Çinko kromat esaslı pigmentler";"-";50
"null";"3206.20.00.00.13";" - - Stronsiyum kromat esaslı pigmentler";"-";50
"null";"3206.20.00.00.14";" - - Kurşun kromat esaslı pigmentler";"-";50
"null";"3206.20.00.00.19";" - - Diğerleri";"-";50
"null";;" - Diğer boyayıcı maddeler ve diğer müstahzarlar:";;
"null";"3206.41";" - - Ultramarin ve esası ultramarin olan müstahzarlar:";;
"null";"3206.41.00.10.00";" - - - Ultramarin";"-";30
"null";"3206.41.00.90.00";" - - - Diğerleri";"-";50
