"null";"46.01";"Örgüler ve örülmeye elverişli maddelerden benzeri eşya (şeritler";;
"null";;"halinde birleştirilmiş olsun olmasın) ; düz dokunmuş veya birbiri -";;
"null";;"ne paralel hale getirilmiş örülmeye elverişli maddeler, örgüler ve";;
"null";;"örülmeye elverişli maddelerden benzeri eşya (tamamlanmış ";;
"null";;"olsun olmasın) (hasırlar, paspaslar ve paravanlar gibi) :";;
"null";;" - Bitkisel maddelerden hasırlar, paspaslar ve paravanlar:";;
"null";"4601.21";" - - Bambudan olanlar";;
"null";"4601.21.10.00.00";" - - - Örgüden veya örülmeye elverişli maddelerin  benzeri ürünlerinden";;
"null";;"    yapılmış olanlar";"-";"50"
"null";"4601.21.90.00.00";" - - - Diğerleri";"-";"50"
"null";"4601.22";" - - Hint kamışından olanlar";;
"null";"4601.22.10.00.00";" - - - Örgüden veya örülmeye elverişli maddelerin  benzeri ürünlerinden";;
"null";;"    yapılmış olanlar";"-";"50"
"null";"4601.22.90.00.00";" - - - Diğerleri";"-";"50"
"null";"4601.29";" - - Diğerleri";;
"null";"4601.29.10.00.00";" - - - Örgüden veya örülmeye elverişli maddelerin  benzeri ürünlerinden";;
"null";;"    yapılmış olanlar";"-";"50"
"null";"4601.29.90.00.00";" - - - Diğerleri";"-";"50"
"null";;" - Diğerleri:";;
"null";"4601.92";" - - Bambudan olanlar";;
"null";"4601.92.05.00.00";" - - - Örgüler ve örülmeye elverişli maddelerden benzeri ürünler";;
"null";;"       (şeritler halinde birleştirilmiş olsun olmasın)";"-";"40"
"null";;" - - -Diğerleri:";;
"null";"4601.92.10.00.00";" - - - - Örgülerden veya örülmeye elverişli maddelerin benzeri";;
"null";;"        ürünlerinden yapılmış olanlar";"-";"50"
"null";"4601.92.90.00.00";" - - - - Diğerleri";"-";"50"
"null";"4601.93";" - - Hint kamışından olanlar";;
"null";"4601.93.05.00.00";" - - - Örgüler ve örülmeye elverişli maddelerden benzeri ürünler";;
"null";;"       (şeritler halinde birleştirilmiş olsun olmasın)";"-";"40"
"null";;" - - -Diğerleri:";;
"null";"4601.93.10.00.00";" - - - - Örgülerden veya örülmeye elverişli maddelerin benzeri";;
"null";;"        ürünlerinden yapılmış olanlar";"-";"50"
"null";"4601.93.90.00.00";" - - - - Diğerleri";"-";"50"
"null";"4601.94";" - - Diğer bitkisel maddelerden olanlar:";;
"null";"4601.94.05.00.00";" - - - Örgüler ve örülmeye elverişli maddelerden benzeri ürünler";;
"null";;"       (şeritler halinde birleştirilmiş olsun olmasın)";"-";"40"
"null";;" - - -Diğerleri:";;
"null";"4601.94.10.00.00";" - - - - Örgülerden veya örülmeye elverişli maddelerin benzeri";;
"null";;"        ürünlerinden yapılmış olanlar";"-";"50"
"null";"4601.94.90.00.00";" - - - - Diğerleri";"-";50
"null";"4601.99";" - - Diğerleri:";;
"null";"4601.99.05.00.00";" - - - Örgüler ve örülmeye elverişli maddelerden benzeri ürünler";;
"null";;"         (şeritler halinde birleştirilmiş olsun olmasın)";"-";40
"null";;" - - - Diğerleri:";;
"null";"4601.99.10.00.00";" - - - - Örgülerden veya örülmeye elverişli maddelerin benzeri ürünlerinden";;
"null";;"           yapılmış olanlar";"-";50
"null";"4601.99.90.00.00";" - - - - Diğerleri";"-";50
"null";"46.02";"Sepetçi eşyası (örülmeye elverişli maddelerden doğrudan doğru-";;
"null";;"ya şekil verilerek elde edilmiş veya 46.01 pozisyonundaki eşyadan";;
"null";;"yapılmış); ""luffa""dan yapılmış eşya:";;
"null";;" - Bitkisel maddelerden olanlar:";;
"null";" 4602.11";" - - Bambudan olanlar";;
"null";" 4602.11.00.10.00";" - - - Şişelere ambalajlama veya muhafaza amacıyla geçirilen hasır kılıflar";"-";"50"
"null";" 4602.11.00.20.00";" - - -  Meyva ihracatına mahsus sepet,küfe ve zembiller ";"-";"40"
"null";" 4602.11.00.90.00";" - - - Diğerleri";"-";"50"
"null";" 4602.12";" - - Hint kamışından olanlar";;
"null";" 4602.12.00.10.00";" - - - Şişelere ambalajlama veya muhafaza amacıyla geçirilen hasır kılıflar";"-";"50"
"null";" 4602.12.00.20.00";" - - -  Meyva ihracatına mahsus sepet,küfe ve zembiller ";"-";"40"
"null";" 4602.12.00.90.00";" - - - Diğerleri";"-";"50"
"null";" 4602.19";" - - Diğerleri:";;
"null";" 4602.19.10.00.00";" - - - Şişelere ambalajlama veya muhafaza amacıyla geçirilen hasır kılıflar";"-";"50"
"null";;" - - - Diğerleri:";;
"null";" 4602.19.90.10.00";" - - - - Meyva ihracatına mahsus sepet,küfe ve zembiller ";"-";"40"
"null";" 4602.19.90.90.00";" - - - - Diğerleri";"-";"50"
"null";"4602.90";" - Diğerleri:";;
"null";"4602.90.00.10.00";" - - Meyva ihracatına mahsus sepet,küfe ve zembiller ";"-";"40"
"null";"4602.90.00.90.00";" - - Diğerleri";"-";"50"
